time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,At31_episodes_disability_recorded,At31_episodes_disability_recorded_percent,Autism_percent,Behaviour_percent,Communication_percent,Consciousness_percent,Hand_Function_percent,Hearing_percent,Incontinence_percent,Learning_Difficulties_percent,Mobility_percent,Personal_care_percent,Vision_percent,Other_percent
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Recorded disability,7818,1211,15.5,14.5,27.2,20.3,5.9,7.5,5.7,0,67.2,26.9,9.2,12.2,6.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Recorded disability,1092,237,21.7,27.8,36.7,23.2,4.2,5.1,3.8,7.6,46.4,20.3,13.9,5.1,24.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Recorded disability,9182,1443,15.7,39.2,11.4,11.4,8.7,0.7,5.8,3.3,33.7,23.4,3.5,8.7,5.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Recorded disability,2544,393,15.4,55.7,19.3,8.7,3.8,c,3.3,1.5,41.2,10.7,c,3.8,20.9
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Recorded disability,1584,231,14.6,39.4,32,43.7,10,16.5,9.1,29,58.9,28.1,36.8,16.9,3.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Recorded disability,3917,550,14,30.2,29.3,37.8,15.6,12,10,22.4,60.7,29.6,26.5,14,26.9
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Recorded disability,1436,175,12.2,35.4,45.1,52.6,13.7,21.7,c,37.7,70.3,28,46.9,7.4,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Recorded disability,1394,158,11.3,36.1,4.4,8.9,3.8,0,5.1,c,32.9,c,0,5.1,11.4
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Recorded disability,1450,187,12.9,31,9.6,9.6,9.1,c,4.3,c,32.1,39.6,c,9.6,3.7
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Recorded disability,1347,37,2.7,35.1,c,0,0,0,c,0,56.8,0,0,0,16.2
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Recorded disability,5735,924,16.1,39.7,23.4,43.3,4.5,3.8,6.8,6.2,57.1,23.2,10.6,14.9,10.6
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Recorded disability,955,102,10.7,40.2,14.7,24.5,0,c,5.9,9.8,51,38.2,10.8,11.8,c
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Recorded disability,4205,564,13.4,48.4,15.6,20.6,9.2,11.9,3.9,12.8,59.4,16.1,11.5,8.2,2.3
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Recorded disability,841,262,31.2,46.9,18.7,26,c,3.8,c,6.9,33.2,20.6,9.5,3.8,6.5
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Recorded disability,523,109,20.8,36.7,22.9,8.3,11,c,c,0,44,15.6,c,5.5,8.3
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Recorded disability,1542,307,19.9,35.8,18.6,21.5,7.2,4.6,5.5,10.4,38.1,15.6,13.4,11.7,70.7
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Recorded disability,1355,148,10.9,29.7,4.7,c,12.8,0,c,c,50,27.7,0,4.7,25
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Recorded disability,3133,675,21.5,27.6,23.3,34.2,7.4,5,4.9,6.4,57,18.8,8.6,10.8,15.7
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Recorded disability,3146,760,24.2,39.9,10.9,6.3,14.9,c,c,4.5,48.4,19.2,4.3,9.3,22.8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Recorded disability,5725,1618,28.3,21.4,66.6,70.7,0.4,17.6,9.6,28.1,67.6,31,42.3,16.6,23.5
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Recorded disability,2687,255,9.5,29.4,29.8,32.2,9.8,5.5,5.1,16.9,56.1,26.7,31,6.7,19.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Recorded disability,3231,182,5.6,42.9,14.8,9.3,c,0,0,0,59.9,c,0,c,6.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Recorded disability,17,c,c,c,0,c,0,0,0,0,c,0,0,0,c
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Recorded disability,1323,216,16.3,27.3,26.9,36.6,13,15.7,7.4,20.8,49.5,31.5,31.9,8.8,11.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Recorded disability,1866,353,18.9,23.2,58.6,27.8,5.7,6.5,5.7,24.4,30.9,18.4,32.3,7.4,23.5
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Recorded disability,1276,258,20.2,30.6,29.5,27.1,5,7,3.1,12,37.2,24.4,17.8,8.1,17.8
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Recorded disability,4264,748,17.5,13.2,44.7,30.1,4.3,6,3.7,10.4,49.6,26.5,20.2,7.2,0
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Recorded disability,1401,214,15.3,36.4,53.3,42.5,6.1,11.7,4.7,24.8,39.7,24.8,29.9,7,18.2
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Recorded disability,1879,285,15.2,15.8,28.4,13,c,c,2.5,2.8,38.2,15.4,c,c,5.6
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Recorded disability,1555,211,13.6,22.3,33.2,40.3,c,12.8,c,22.7,45,44.1,34.1,10.9,19.9
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Recorded disability,3226,434,13.5,28.3,18.2,38,10.6,18,5.5,26.3,46.5,44,40.3,10.8,21.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Recorded disability,2043,410,20.1,30.2,20,38,c,3.9,5.9,c,57.8,16.1,4.9,5.4,14.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Recorded disability,36,c,c,c,c,0,0,0,0,0,c,0,0,0,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Recorded disability,2848,174,6.1,12.1,6.3,9.8,c,c,5.2,c,50,19.5,0,6.9,19.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Recorded disability,1559,177,11.4,28.2,4,c,21.5,0,c,0,9.6,19.2,0,6.2,44.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Recorded disability,2382,216,9.1,35.2,5.1,c,7.4,c,6.9,0,22.2,13,0,4.6,50.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Recorded disability,2094,226,10.8,35.4,8.8,4.9,0,c,3.5,0,27.9,12.8,c,5.3,19.9
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Recorded disability,1011,98,9.7,28.6,38.8,46.9,c,10.2,c,23.5,67.3,23.5,29.6,10.2,11.2
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Recorded disability,3349,94,2.8,57.4,c,c,c,c,11.7,c,21.3,c,9.6,17,0
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Recorded disability,2720,440,16.2,46.1,19.1,23.6,6.1,c,2.7,c,23.6,16.4,4.8,5,6.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Recorded disability,4072,500,12.3,29.2,34.6,33.2,5,3,10.2,14.2,37.2,21.4,20,11.2,16.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Recorded disability,3243,175,5.4,14.9,58.9,69.7,c,25.1,9.7,c,80,36,55.4,15.4,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Recorded disability,2502,134,5.4,31.3,c,10.4,12.7,0,6,c,40.3,25.4,7.5,6.7,7.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Recorded disability,1826,276,15.1,31.5,21.7,38.8,4.7,5.4,4,16.3,46,18.8,26.4,8,31.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Recorded disability,2148,315,14.7,29.2,11.1,17.1,c,5.4,3.5,c,36.2,18.4,7.6,4.4,35.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Recorded disability,2326,129,5.5,31,33.3,20.2,0,0,6.2,c,29.5,c,0,6.2,8.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Recorded disability,1803,310,17.2,31.9,12.9,20.3,c,c,3.5,5.8,51,17.4,8.1,6.1,24.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Recorded disability,1759,287,16.3,41.5,57.1,89.9,c,51.9,17.4,c,86.8,51.6,88.5,25.1,34.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Recorded disability,1889,198,10.5,44.9,16.7,19.2,8.1,9.1,c,c,38.9,9.6,3.5,8.1,6.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Recorded disability,2258,439,19.4,25.3,33,16.6,c,c,5.9,8.7,60.6,18.5,5.5,6.4,24.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Recorded disability,3701,393,10.6,34.6,6.1,20.6,c,6.4,c,6.6,38.4,16.5,7.9,8.9,19.6
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Recorded disability,2894,295,10.2,43.7,6.4,10.8,c,0,c,2.7,34.2,18.6,c,7.8,14.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Recorded disability,2334,505,21.6,48.9,5.3,10.9,c,c,1.6,1.6,20.6,24.8,2,5,0
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Recorded disability,2411,173,7.2,43.4,15.6,7.5,0,c,4,c,37,20.2,c,4.6,35.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Recorded disability,1594,228,14.3,36,16.2,12.7,12.7,c,5.7,c,43,12.7,6.6,11,46.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Recorded disability,1671,144,8.6,37.5,18.8,11.1,8.3,c,6.3,c,28.5,11.8,c,4.9,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Recorded disability,2124,163,7.7,32.5,17.8,30.1,4.9,8.6,3.7,12.3,47.9,32.5,23.3,12.9,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Recorded disability,1681,260,15.5,28.8,22.3,28.1,4.6,4.6,9.6,11.9,58.1,14.6,20.8,10.4,15.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Recorded disability,889,82,9.2,46.3,c,c,c,0,0,0,23.2,24.4,c,c,c
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Recorded disability,1544,272,17.6,34.2,24.6,26.8,c,c,5.5,8.5,50.4,14.7,9.9,8.8,10.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Recorded disability,2519,515,20.4,44.9,8,9.3,8.3,1.2,3.5,4.3,49.3,16.3,6.4,5,19.4
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Recorded disability,895,173,19.3,34.1,7.5,12.7,3.5,c,8.1,c,50.3,21.4,4,8.1,13.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Recorded disability,1952,167,8.6,45.5,59.3,46.7,19.8,14.4,7.2,23.4,10.2,28.7,4.2,9,10.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Recorded disability,3076,165,5.4,41.8,7.9,c,0,0,c,0,46.7,21.2,0,9.7,24.8
2014,Reporting year,National,E92000001,England,,,,,,Recorded disability,395480,52530,13.3,29.3,22.1,23.2,5.2,5.3,5.4,9,44.7,21.3,14,8.5,20.9
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Recorded disability,23940,3230,13.5,30.1,17.4,20.3,5,3.1,5.5,8.4,48.5,18.6,10.6,9,19.2
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Recorded disability,55020,5910,10.7,27.5,19.5,21.4,4.5,2.2,5.1,6.1,47.3,21.3,10.5,8.2,18
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Recorded disability,40280,4470,11.1,26.9,22.4,29.5,6.6,8.5,6.6,16.4,53.5,27.2,20.5,10.7,17.1
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Recorded disability,33170,3630,10.9,25,15.2,12.1,6.8,3.2,4.1,5.9,36.1,26.9,7.9,6,38.9
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Recorded disability,47320,5650,11.9,27.2,25.6,21.2,2.8,3.3,6,6.4,39.5,12.4,7.8,8.3,34.9
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Recorded disability,36020,6750,18.8,27.5,15.9,14.4,4.1,3.5,4,5.7,32.5,16.1,10.6,7,22.5
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Recorded disability,69050,7850,11.4,36.4,19.1,23.1,4.4,5.2,5.6,5.5,43,19.2,12.4,7.9,20.2
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Recorded disability,53160,8860,16.7,32.5,22.4,24,7.7,7.2,5.6,10.1,50.1,24.5,15.9,9.4,10.2
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Recorded disability,37530,6190,16.5,25.3,38.4,39,5,9.7,6.3,17.5,51.5,26.9,26.9,10.1,18.7
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Recorded disability,31640,3050,9.6,31,21,25.7,4.3,4.2,6,5.6,40.5,18.4,12.7,7.5,20.1
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Recorded disability,37410,4800,12.8,39.8,17.8,21.5,4.4,5.9,5.4,5.4,44.6,19.7,12.2,8.2,20.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Recorded disability,897,166,18.5,27.7,13.9,16.3,c,0,4.2,c,33.7,20.5,c,6.6,14.5
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Recorded disability,3028,357,11.8,38.4,45.9,61.1,17.6,c,11.8,31.4,78.7,38.1,40.6,17.1,c
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Recorded disability,1602,275,17.2,30.9,8.4,22.2,c,c,5.1,3.3,27.6,18.2,4.4,8.4,73.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Recorded disability,1226,147,12,32.7,13.6,12.2,c,c,c,c,49.7,15,c,5.4,c
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Recorded disability,2197,313,14.2,36.1,6.4,c,c,0,4.2,0,59.7,8.3,c,7,3.5
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Recorded disability,2446,501,20.5,24.6,14.8,12.4,5.6,1.4,5.6,6.2,36.1,15.2,6.2,6.6,29.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Recorded disability,1565,89,5.7,c,47.2,60.7,0,c,c,11.2,64,23.6,21.3,6.7,0
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Recorded disability,3681,424,11.5,40.1,6.4,5.4,c,0,3.5,1.7,40.1,6.6,c,5.9,9.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Recorded disability,1170,213,18.2,29.6,4.7,6.6,16,c,5.6,4.2,34.3,19.7,c,14.1,41.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Recorded disability,1390,233,16.8,26.6,14.2,22.3,3.4,7.7,6.9,10.3,58.4,25.8,17.6,12,8.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Recorded disability,2073,188,9.1,14.9,c,c,c,0,c,0,50,12.2,c,3.7,25.5
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Recorded disability,2663,320,12,29.7,39.1,36.6,4.7,9.1,5.6,19.4,56.9,25.3,24.7,11.3,11.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Recorded disability,1515,150,9.9,16,17.3,20,c,c,4.7,c,56.7,30,6.7,14.7,5.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Recorded disability,1884,142,7.5,26.1,7,7.7,11.3,0,4.2,5.6,56.3,23.9,7,6.3,5.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Recorded disability,2603,198,7.6,21.7,35.9,31.3,c,7.1,c,15.7,50,20.7,22.2,4,7.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Recorded disability,1841,183,9.9,49.2,15.3,c,0,0,7.1,0,23.5,5.5,c,9.8,3.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Recorded disability,2116,156,7.4,30.8,16.7,16,c,c,4.5,8.3,50.6,14.7,5.8,6.4,22.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Recorded disability,2076,297,14.3,34.7,13.8,19.9,c,c,4,7.7,47.1,16.2,6.7,10.1,21.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Recorded disability,3888,519,13.3,31.8,19.1,21.2,5.4,2.3,5,7.7,52.4,21.2,10.4,4.6,9.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Recorded disability,1146,150,13.1,15.3,34,6,c,0,6,4.7,33.3,4,c,5.3,14
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Recorded disability,1181,187,15.8,39,10.2,15,7.5,c,c,8,47.1,18.7,5.9,12.3,13.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Recorded disability,9034,632,7,25,21,38.3,9,5.9,5.9,10.3,63.4,35.3,23.4,9.2,7.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Recorded disability,3686,30,0.8,c,c,c,0,0,c,0,30,23.3,0,c,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Recorded disability,5155,335,6.5,26.9,8.1,13.4,0,0,7.5,0,49.6,0,0,16.1,41.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Recorded disability,1680,180,10.7,0,0,0,0,0,0,0,0,0,0,0,100
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Recorded disability,2216,355,16,31.3,6.2,9,3.9,3.9,3.9,6.8,33.2,36.6,9,5.1,15.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Recorded disability,1663,296,17.8,15.2,25.3,46.3,4.7,c,8.8,c,32.4,23.3,11.5,5.1,35.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Recorded disability,1551,347,22.4,23.3,39.5,59.1,7.2,4,12.1,10.7,68.6,32.6,16.7,18.4,38.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Recorded disability,1505,274,18.2,39.1,15.3,15.7,3.6,c,4.4,3.6,34.3,23.4,c,6.2,19
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Recorded disability,1596,288,18,25.7,43.4,32.3,7.3,9,5.2,19.1,56.9,25.7,21.9,9.7,17.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Recorded disability,1450,112,7.7,29.5,18.8,32.1,8.9,c,6.3,c,63.4,32.1,17.9,11.6,8.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Recorded disability,1398,169,12.1,40.2,4.7,7.1,c,0,c,c,36.7,8.3,c,5.3,16.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Recorded disability,1065,168,15.8,26.2,33.9,13.1,4.2,0,3.6,c,43.5,14.3,c,c,6.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Recorded disability,2092,263,12.6,26.6,8.4,9.9,2.3,c,c,2.3,49.8,24.7,2.3,6.5,4.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Recorded disability,2674,475,17.8,28.4,23.4,6.7,5.7,c,4.4,1.5,48.8,17.9,18.3,7.6,c
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Recorded disability,1104,245,22.2,0,0,0,0,0,7.3,0,84.1,26.1,0,5.3,0
