time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,N1_Abuse_or_neglect,N2_Childs_disability_or_illness,N3_Parents_disability_or_illness,N4_Family_in_acute_stress,N5_Family_dysfunction,N6_Socially_unacceptable_behaviour,N7_Low_income,N8_Absent_parenting,N9_Cases_other_than_CIN,N0_Not_stated
2013,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Primary need at assessment,48960,18480,6820,1650,5410,11880,880,150,1760,420,1520
2013,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Primary need at assessment,34790,15450,5380,1460,3850,5830,530,130,690,450,1020
2013,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Primary need at assessment,30910,12980,2780,1860,3690,4800,880,420,1680,280,1530
2013,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Primary need at assessment,36750,15290,5070,1310,3370,5500,820,410,2610,170,2100
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Primary need at assessment,850,361,166,c,c,304,7,0,c,0,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Primary need at assessment,x,x,x,x,x,x,x,x,x,x,x
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Primary need at assessment,1570,589,203,27,176,433,30,15,42,15,40
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Primary need at assessment,1112,697,120,26,101,150,11,0,7,0,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Primary need at assessment,2485,741,222,28,205,1229,44,c,10,c,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary need at assessment,2235,984,269,73,212,323,121,10,92,0,151
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary need at assessment,1547,592,193,14,223,457,14,6,33,15,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary need at assessment,3153,1107,339,47,1032,554,42,7,19,0,6
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Primary need at assessment,1369,278,144,22,394,510,6,c,11,c,0
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Primary need at assessment,1424,1021,163,23,85,58,37,0,6,18,13
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary need at assessment,2304,1171,311,41,232,328,49,c,12,c,149
2013,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Primary need at assessment,2353,790,277,9,271,909,8,c,17,68,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Primary need at assessment,1675,851,142,14,294,338,18,c,15,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Primary need at assessment,1634,986,157,107,124,112,13,c,14,c,117
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Primary need at assessment,2358,1415,154,43,269,342,33,c,98,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Primary need at assessment,1333,815,115,46,80,186,40,c,50,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Primary need at assessment,1901,950,138,31,313,294,16,6,41,62,50
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Primary need at assessment,1939,1047,236,14,186,408,19,c,12,c,15
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Primary need at assessment,3172,1458,397,64,280,867,64,c,10,30,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Primary need at assessment,1002,490,25,c,c,436,25,c,17,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Primary need at assessment,1237,348,176,45,152,439,59,c,c,0,12
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Primary need at assessment,5778,3350,170,69,400,1479,52,c,85,165,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Primary need at assessment,4079,3802,53,31,36,97,13,c,44,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Primary need at assessment,5263,2950,292,277,402,568,167,59,145,91,312
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Primary need at assessment,x,x,x,x,x,x,x,x,x,x,x
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Primary need at assessment,2284,941,343,58,569,313,28,c,24,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Primary need at assessment,1902,1209,107,16,112,335,8,c,18,c,88
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Primary need at assessment,2193,614,244,43,740,315,70,c,14,148,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Primary need at assessment,1559,1130,260,20,39,73,19,c,17,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Primary need at assessment,1668,790,176,115,103,413,44,c,17,c,6
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Primary need at assessment,1388,919,104,23,104,163,33,c,40,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Primary need at assessment,1317,449,130,41,364,209,91,7,19,0,7
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Primary need at assessment,1040,746,48,16,62,96,39,c,12,c,18
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Primary need at assessment,2128,1368,263,32,294,130,17,c,21,0,c
2013,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Primary need at assessment,2820,923,270,39,211,1034,129,c,28,c,155
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Primary need at assessment,1177,400,166,20,88,294,c,c,27,40,127
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Primary need at assessment,3744,2741,314,37,223,326,29,16,55,c,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Primary need at assessment,1933,1377,151,86,130,132,16,c,9,31,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Primary need at assessment,3307,1910,241,93,269,718,36,6,33,c,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Primary need at assessment,1987,929,149,34,119,644,82,c,23,c,0
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Primary need at assessment,2682,1582,200,63,174,509,7,12,23,78,34
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary need at assessment,2720,1701,247,17,85,309,16,c,43,c,298
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary need at assessment,6474,4251,582,93,344,888,55,c,144,86,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary need at assessment,2134,1179,188,123,15,250,28,0,6,30,315
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary need at assessment,689,318,70,19,30,175,25,c,23,c,24
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Primary need at assessment,2912,1680,418,71,352,265,47,c,41,37,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary need at assessment,1830,1150,173,58,140,209,31,c,c,41,15
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Primary need at assessment,3860,2194,257,31,276,684,20,265,56,61,16
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary need at assessment,3441,2017,228,90,158,485,78,20,94,0,271
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary need at assessment,1209,728,161,44,105,101,21,c,16,32,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary need at assessment,2144,1475,396,114,45,43,9,7,40,15,0
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary need at assessment,4410,1448,482,253,341,522,64,16,77,67,1140
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary need at assessment,2678,1398,151,46,364,503,22,30,50,20,94
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary need at assessment,3556,1503,473,38,441,487,23,9,113,57,412
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary need at assessment,3383,2582,308,30,178,102,20,c,95,58,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary need at assessment,5991,2329,544,167,82,1871,63,13,214,198,510
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary need at assessment,2587,1471,409,31,301,219,12,c,92,40,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary need at assessment,7759,2409,595,284,922,2306,212,42,184,52,753
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary need at assessment,259,92,29,22,69,26,7,0,14,0,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary need at assessment,11379,7428,650,251,1152,812,319,c,190,c,523
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary need at assessment,3085,2169,187,55,90,458,34,44,37,c,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary need at assessment,3000,1328,650,65,122,623,107,c,28,73,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Primary need at assessment,1359,591,75,100,41,183,33,c,c,86,244
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary need at assessment,2312,1247,163,21,345,268,36,46,59,14,113
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary need at assessment,1490,596,228,29,52,491,35,c,28,c,30
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary need at assessment,1602,352,109,132,644,54,39,c,268,c,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary need at assessment,4903,1333,793,55,775,1621,30,c,125,c,160
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary need at assessment,3095,1054,328,357,106,926,159,c,54,c,109
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary need at assessment,1312,870,171,24,81,116,25,c,24,c,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary need at assessment,2695,845,206,19,852,575,42,c,43,108,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Primary need at assessment,3461,1495,329,61,424,860,133,c,102,41,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary need at assessment,1982,1163,95,40,168,320,47,c,27,c,121
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Primary need at assessment,3148,1698,412,193,205,500,28,23,89,0,0
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Primary need at assessment,1271,803,149,9,86,78,23,c,23,89,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Primary need at assessment,2631,1974,401,47,60,82,23,c,25,14,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Primary need at assessment,1631,1044,170,12,84,85,24,c,34,c,166
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Primary need at assessment,6737,3870,1302,109,538,618,68,12,213,0,7
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary need at assessment,5458,1808,1055,7,1117,1449,c,12,c,0,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Primary need at assessment,2826,997,454,48,119,770,52,9,48,54,275
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary need at assessment,x,x,x,x,x,x,x,x,x,x,x
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Primary need at assessment,1597,1095,105,26,57,241,31,c,40,c,0
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary need at assessment,1058,748,182,22,24,38,14,12,15,c,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary need at assessment,3661,1634,460,108,502,743,74,9,61,70,0
